"AllLeagueRec_NVC","NVC"
4,142.01437402509976
4,17.861923065193647
4,332.09803613724335
4,286.98239221457806
4,405.7234056251391
4,236.37398669674147
4,264.43755951056477
4,123.01391431834071
4,320.59407215475966
4,481.78284898463534
4,411.2364982317668
4,189.0795360463186
4,306.5803577580316
4,265.1593104172714
4,136.3713888452776
4,246.35877232316818
4,278.8624121389692
4,264.36640097046694
4,179.6154502133062
4,146.12914484377313
4,380.5332824305046
4,231.62895452291588
4,120.45672487736448
4,296.05567082737053
4,190.0802736102342
4,298.8850699217369
4,416.4864171900961
4,177.54507554665005
4,305.15944595734777
4,387.688668962565
4,262.1853352414364
4,223.170124256365
4,277.3183847689098
4,250.26797402600337
4,142.83100298527017
4,212.7798479014443
4,106.53111153028135
4,286.10815872194746
4,308.5671493775887
4,500.16886034515284
4,168.9755542177248
4,271.1343687842168
4,288.37506649934994
4,211.0336399174561
4,377.15833452872147
4,306.05513996207134
4,282.53893671069085
4,203.32028007097782
4,175.74465153211113
4,346.1128800346079
4,123.30419598191445
4,242.35582206750576
4,190.666484440564
4,263.23690033399333
4,264.943575795705
4,178.88579280214427
4,350.236686858373
4,208.4233639465656
4,351.8823692857151
4,164.61229325902724
4,149.48263223346328
4,202.0846063746757
4,160.27388131433213
4,309.152230707282
4,176.27438733061726
4,174.9799796012185
4,287.33253741188486
4,366.95668478009185
4,221.89265903651338
4,107.34435198854234
4,390.22213889017524
4,148.41186563008625
4,227.9174154314636
4,271.6223130591734
4,272.665971647275
4,354.6711063571684
4,148.124972468422
4,439.9303324007423
4,265.29823899555765
4,247.63059003983747
4,405.1767273170858
4,326.4991014822437
4,243.45708518806754
4,251.3229276204697
4,182.7102819572439
4,180.82175689306
4,228.9102464909239
4,318.6490720587521
4,244.6950178856426
4,143.31104075577147
4,282.5265122036896
4,294.85388215016263
4,343.6178131286377
4,295.093336285095
4,222.72623050623088
4,194.87726281333758
4,287.7854671671107
4,218.9853243982303
4,402.3563642278113
4,223.39602438365978
4,286.9157516770261
4,228.38502869496367
4,256.1809098579427
4,167.72406751251205
4,-34.11204872213945
4,176.96564172013913
4,353.8318873842685
4,342.86556570474625
4,45.569703178527746
4,293.1065446655379
4,294.0327351874463
4,198.21719619539004
4,196.98717000227032
4,372.4325038657159
4,133.72270985274702
4,32.87750452647381
4,255.22309331821307
4,324.16781216856214
4,202.66404020118665
4,237.62547340195425
4,396.6953070378055
4,216.41909895216224
4,277.9633296323363
4,178.67231718185073
4,171.599384196253
4,69.59982921950376
4,363.2022246644536
4,237.44475330011846
4,200.99689726175163
4,296.5368380985082
4,210.04984486308757
4,-176.97354822459442
4,258.19480949277516
4,68.9221288376196
4,162.68988317574917
4,361.6728808026684
4,463.8396018736156
4,345.95023194295567
4,230.20804272223205
4,24.086601072799702
4,235.97075496952044
4,342.87573121047456
4,176.58048200310162
4,89.2768598075105
4,298.4615071830593
4,285.3728538076031
4,350.93697725298665
4,302.7242425851107
4,440.9683434856615
4,310.072773726008
4,170.89005779654755
4,611.3467374938866
4,210.2926874999294
4,238.45452686912589
4,307.8013479460596
4,135.81680403276908
4,179.21108898544867
4,302.2442048146094
4,242.19882147903593
4,208.02239122061746
4,61.02014238485023
4,251.84136841261113
4,314.1649545319519
4,422.4479215494038
4,79.12039008433982
4,325.2702047897604
4,359.1281158686933
4,130.63013711008225
4,203.93133991531005
4,270.19010625212485
4,152.10081470880908
4,241.4974015837858
4,259.58296577500124
4,96.19053320336546
4,277.20430520462594
4,229.13840561949155
4,419.65127797349516
4,-265.15705141599847
4,158.95123606902152
4,311.60776509097565
4,163.93459287714307
4,386.08138955686303
4,253.1515891509205
4,238.407087842394
4,285.9217911169293
4,105.05372469777387
4,221.72549294231527
4,72.52184736606098
4,228.36808618541653
4,380.6326784865143
4,245.39643778089268
4,395.0089625875504
4,176.53981998018855
4,265.76585225905774
4,205.00323601932348
4,224.84743270152833
4,270.6260934978037
4,197.41638024413027
4,314.22255906441205
4,301.3270502977928
4,207.1854312489905
4,234.2347124912605
4,559.9578470362468
4,202.84814880493184
4,233.19444240506832
4,293.98868466262377
4,174.78457599110857
4,331.11988858605724
4,238.8001540638868
4,350.7167246288743
4,108.19373646717051
4,314.9544754768469
4,248.39977997327603
4,151.056026620071
4,178.45093505710187
4,199.39300635795905
4,471.2321835393354
4,265.5444701343089
4,253.577410890871
4,283.82091993308836
4,164.8743374066891
4,177.11699480542657
4,142.31369169376526
4,290.7537948397634
4,137.617228047308
4,170.5975171317009
4,226.62187820142836
4,503.06828847898055
4,315.61184484727454
4,223.6083705033168
4,361.3498436206369
4,144.73308205709174
4,204.96596249831987
4,385.9063169582096
4,309.39846184603323
4,218.9932309026856
4,279.4565294737543
4,179.5341261674801
4,181.91398400852998
4,210.2972055024753
4,192.14048277116203
4,190.05768359750468
4,186.5776921365295
4,342.69501110863877
4,270.24093378076617
4,305.48022413810634
4,176.57822300182866
4,111.94932608344526
4,308.8596900424354
4,477.76747422197167
4,165.6717648560395
4,200.75631362618273
4,248.20550586380253
4,489.6882239393142
4,338.2097640812021
4,436.34755638184805
4,234.9474273928753
4,393.65695032569147
4,433.4549052518391
4,86.44859021378058
4,350.39481694747934
4,116.81521482537354
4,365.9310982021738
4,223.45588791739286
4,170.0847238427419
4,232.80024668293902
4,61.989253930944585
4,187.78286931564685
4,269.3621822855897
4,476.03820874753063
4,102.73034188854766
4,285.8156180571008
4,138.43724550938785
4,132.72649029137727
4,307.67936187732045
4,241.02301131646686
4,237.9439925814398
4,244.99320605367163
4,85.681659281615
4,418.0214085550637
4,332.82656404776884
4,257.2765254753221
4,232.62856258619502
4,434.2048936744576
4,126.61250334614563
4,292.72929145295575
4,272.5564100855371
4,-140.8645423771696
4,202.48896760253325
4,233.37064450435818
4,265.8324927966097
4,280.4730800465806
4,31.462240228972366
4,178.8609437881418
4,315.98345055667437
4,233.82131525831116
4,255.92112471155383
4,47.973280532943576
4,218.17434294124223
4,288.81670124821113
4,391.87346882069966
4,204.94563148686333
